Country code,Country name,Year,EnergyUse_perCapita,CO2_Emissions,GDP,Population
BTN,Bhutan,2006,312.740391384966,421.705,897731525.052978,674681.0
BTN,Bhutan,2007,354.351920834295,579.386,1196077342.23363,688581.0
BWA,Botswana,1990,912.328166606504,2178.198,3791585992.34459,1382371.0
BWA,Botswana,1991,901.156950483643,2148.862,3942012713.53466,1423570.0
BWA,Botswana,1992,1008.78475606926,3296.633,4145924376.74159,1464924.0
BWA,Botswana,1993,984.409413580144,3509.319,4160296985.26951,1506037.0
BWA,Botswana,1994,944.868579824031,3509.319,4339516121.65757,1546414.0
BWA,Botswana,1995,943.037403895091,3523.987,4773730291.81373,1585637.0
BWA,Botswana,1996,894.222099594507,3138.952,4800126339.30998,1623704.0
BWA,Botswana,1997,917.463496770324,3212.292,5179680522.00097,1660538.0
BWA,Botswana,1998,1018.01853871255,3832.015,5190543764.47889,1695587.0
BWA,Botswana,1999,1030.95628404234,3545.989,5866964491.09598,1728179.0
BWA,Botswana,2000,1044.62192641893,4275.722,5632391130.00782,1757925.0
BWA,Botswana,2001,1046.57516129629,4334.394,6033896672.56669,1784449.0
BWA,Botswana,2002,1059.88652195146,4484.741,6091305296.50859,1808103.0
BWA,Botswana,2003,1041.91020623159,4264.721,8086707335.42072,1830127.0
BWA,Botswana,2004,1002.67999393168,4378.398,10048660849.7472,1852243.0
BWA,Botswana,2005,1027.91637988071,4525.078,10255448712.7881,1875673.0
BWA,Botswana,2006,1032.30040428112,4459.072,11255175568.2467,1900905.0
BWA,Botswana,2007,1062.19274308186,4638.755,12376435509.5494,1927540.0
BWA,Botswana,2008,1110.35275846087,4840.44,13473345712.5461,1954822.0
CAN,Canada,1990,7504.77733798712,450076.579,582722831676.38,27791000.0
CAN,Canada,1991,7388.56367426004,449053.486,598208082395.042,28171681.963727
CAN,Canada,1992,7480.0253427777,467648.843,579531728303.136,28519597.3575112
CAN,Canada,1993,7641.83037125271,477920.11,563664832183.552,28833410.3605443
CAN,Canada,1994,7834.87442676282,454491.647,564493995313.415,29111906.4041261
CAN,Canada,1995,7861.6743544321,459790.462,590517341882.833,29354000.0
CAN,Canada,1996,7956.97026479599,467883.531,613761642830.95,29671900.0
CAN,Canada,1997,7965.74845267314,483233.593,637536472627.474,29987200.0
CAN,Canada,1998,7837.80384753983,478880.864,616766430738.119,30247900.0
CAN,Canada,1999,8010.93409007449,477868.772,661264723699.266,30499200.0
CAN,Canada,2000,8171.98900216772,537402.517,724918860682.782,30769700.0
CAN,Canada,2001,7974.9795218439,527131.25,715423553719.008,31081900.0
CAN,Canada,2002,7914.66130986544,521832.435,734661951188.428,31362000.0
CAN,Canada,2003,8272.44124889506,553478.645,865873242452.359,31676000.0
CAN,Canada,2004,8364.39824972652,555865.862,992226868149.606,31995000.0
CAN,Canada,2005,8424.31202030206,562796.492,1133759985475.67,32312000.0
CAN,Canada,2006,8224.34371649974,548704.211,1278610846644.8,32649000.0
CAN,Canada,2007,8248.27647379913,544171.799,1424065729447.91,32976000.0
CAN,Canada,2008,8001.4827656598,544091.125,1499107812265.71,33311400.0
CHE,Switzerland,1990,3623.31168057211,42966.239,238212677230.78,6712000.0
CHE,Switzerland,1991,3628.0025,42350.183,241001802286.611,6800000.0
CHE,Switzerland,1992,3606.43127272727,43325.605,250982186821.931,6875000.0
CHE,Switzerland,1993,3484.62136062266,41022.729,244089818241.743,6938000.0
CHE,Switzerland,1994,3490.09722619388,41470.103,270221089418.001,6994000.0
CHE,Switzerland,1995,3416.81309473086,39387.247,315939881871.459,7041000.0
CHE,Switzerland,1996,3466.88592027142,40025.305,304751566124.595,7074000.0
CHE,Switzerland,1997,3527.73194130926,41580.113,264584062461.931,7088000.0
CHE,Switzerland,1998,3559.13909985935,41913.81,272632435331.77,7110000.0
CHE,Switzerland,1999,3546.48543417367,40700.033,268211560893.356,7140000.0
CHE,Switzerland,2000,3481.12520791038,39093.887,249918732454.998,7184222.20010072
CHE,Switzerland,2001,3671.94994842722,42999.242,254989746186.893,7229807.96929732
CHE,Switzerland,2002,3550.90219073264,40769.706,278620794936.481,7284694.87768767
CHE,Switzerland,2003,3539.18213862017,40241.658,325039777288.186,7338957.41520851
CHE,Switzerland,2004,3530.5293644575,40443.343,362990618832.328,7389581.08170524
CHE,Switzerland,2005,3484.70085510309,41374.761,372475755389.582,7437115.0
CHE,Switzerland,2006,3615.26518005103,41877.14,391233703828.24,7483934.0
CHE,Switzerland,2007,3411.81960231844,38019.456,434116631636.912,7551117.0
CHE,Switzerland,2008,3501.14629609653,40392.005,502447278285.276,7647675.0
CHL,Chile,1990,1027.66446405361,34902.506,31558927517.2188,13187821.0
CHL,Chile,1991,1032.61707689484,32991.999,36424168146.1543,13429315.0
CHL,Chile,1992,1099.41277372682,34117.768,44467946384.2462,13678373.0
CHL,Chile,1993,1107.17325022847,36288.632,47693992626.8649,13929390.0
CHL,Chile,1994,1171.86722436647,40146.316,55154226759.96,14174890.0
CHL,Chile,1995,1241.26911180856,43611.631,71349202308.6423,14409416.0
CHL,Chile,1996,1357.53069438797,49526.502,75769008174.2547,14630769.0
CHL,Chile,1997,1502.40969733366,57054.853,82808986191.6005,14840038.0
CHL,Chile,1998,1535.9364437992,58987.362,79373597080.1017,15039162.0
CHL,Chile,1999,1613.01533388872,62225.323,72995286764.4168,15231557.0
CHL,Chile,2000,1602.04451154423,60094.796,75210511779.6437,15419820.0
CHL,Chile,2001,1552.61083554428,54018.577,68568293067.0614,15604200.0
CHL,Chile,2002,1590.00654523941,56072.097,67265403373.2981,15783991.0
CHL,Chile,2003,1589.54361124859,56409.461,73989608414.6326,15959793.0
CHL,Chile,2004,1676.33155508957,62434.342,95652734479.1979,16132209.0
CHL,Chile,2005,1699.57426593969,63805.8,118249630260.374,16301726.0
CHL,Chile,2006,1716.80669916594,65697.972,146772604312.845,16468677.0
CHL,Chile,2007,1715.37060637684,70098.372,164315221641.827,16633254.0
CHL,Chile,2008,1743.84494789794,73108.979,170741003929.264,16795593.0
CHN,China,1990,760.18949686615,2460744.017,356936901183.933,1135185000.0
CHN,China,1991,744.485727941049,2584538.27,379468656246.251,1150780000.0
CHN,China,1992,760.353575628557,2695982.067,422660918111.413,1164970000.0
CHN,China,1993,795.387312888225,2878694.009,440500898964.599,1178440000.0
CHN,China,1994,822.492539655237,3058241.33,559224707280.731,1191835000.0
CHN,China,1995,869.188004365671,3320285.15,728007199936.412,1204855000.0
CHN,China,1996,891.006929489549,3463089.131,856084729312.253,1217550000.0
CHN,China,1997,883.99069975408,3469510.048,952652693079.137,1230075000.0
CHN,China,1998,874.063525063711,3324344.519,1019458585326.15,1241935000.0
CHN,China,1999,866.724905905878,3318055.614,1083277930359.88,1252735000.0
CHN,China,2000,867.125313132353,3405179.867,1198480321713.0,1262645000.0
CHN,China,2001,858.108668475056,3487566.356,1324804848409.43,1271850000.0
CHN,China,2002,922.9151710403,3694242.143,1453827687613.08,1280400000.0
CHN,China,2003,1043.96585687675,4525177.009,1640959264366.29,1288400000.0
CHN,China,2004,1209.74062843585,5288166.032,1931643872027.84,1296075000.0
CHN,China,2005,1301.19158715062,5790016.984,2256902969137.08,1303720000.0
CHN,China,2006,1414.14677655566,6414463.08,2712950560614.04,1311020000.0
CHN,China,2007,1490.26043471168,6791804.714,3494055865921.79,1317885000.0
CHN,China,2008,1598.51623705795,7031916.207,4521826899540.68,1324655000.0
CIV,Cote d'Ivoire,1990,345.336894149339,5797.527,10796040439.9324,12517730.0
CIV,Cote d'Ivoire,1991,343.706723683519,5636.179,10492662389.9953,12945880.0
CIV,Cote d'Ivoire,1992,358.970942546664,4624.087,11153005024.6967,13381799.0
CIV,Cote d'Ivoire,1993,359.425882161576,5892.869,11045080761.9747,13820229.0
CIV,Cote d'Ivoire,1994,357.368749382627,5251.144,8313627828.01153,14253952.0
CIV,Cote d'Ivoire,1995,346.434946720083,7132.315,11000111579.1245,14677200.0
CIV,Cote d'Ivoire,1996,379.36795125114,8379.095,12139291891.514,15089912.0
CIV,Cote d'Ivoire,1997,379.682079807376,8173.743,11722200901.1942,15492127.0
CIV,Cote d'Ivoire,1998,369.805375867011,6912.295,12782574028.1067,15878555.0
CIV,Cote d'Ivoire,1999,430.360017851504,6266.903,12556439824.5899,16242889.0
CIV,Cote d'Ivoire,2000,406.120246274602,6791.284,10417006095.6768,16581653.0
CIV,Cote d'Ivoire,2001,383.793713132362,7726.369,10545263559.9694,16892864.0
CIV,Cote d'Ivoire,2002,404.319417735616,7286.329,11486664324.8268,17180649.0
CIV,Cote d'Ivoire,2003,376.846301919378,5460.163,13737489762.0048,17455501.0
CIV,Cote d'Ivoire,2004,524.575960532015,7664.03,15481092869.1535,17731840.0
CIV,Cote d'Ivoire,2005,534.609281887865,7825.378,16363441576.473,18020946.0
CIV,Cote d'Ivoire,2006,520.422183175044,7139.649,17367306796.6016,18325979.0
CIV,Cote d'Ivoire,2007,548.777819453187,6384.247,19795696265.3153,18646754.0
CIV,Cote d'Ivoire,2008,541.320704205776,7014.971,23414005259.4684,18987007.0
CMR,Cameroon,1990,408.821442958803,1738.158,11151578702.8802,12180819.0
CMR,Cameroon,1991,401.288150332197,1111.101,12434368415.9998,12529904.0
CMR,Cameroon,1992,394.549554255981,3795.345,11396311478.4043,12882506.0
CMR,Cameroon,1993,397.377025004886,3898.021,13532152214.7985,13236573.0
CMR,Cameroon,1994,397.49401366432,3817.347,9220467286.23935,13589699.0
CMR,Cameroon,1995,394.316651025008,4363.73,8733227080.86832,13940337.0
CMR,Cameroon,1996,394.234670576851,4602.085,9732338099.34075,14287475.0
CMR,Cameroon,1997,398.843472771972,3215.959,9840550361.4821,14631908.0
CMR,Cameroon,1998,400.907840440165,3208.625,9629642599.839,14976200.0
CMR,Cameroon,1999,394.846375804936,3080.28,10486456218.2642,15324051.0
CMR,Cameroon,2000,402.446086363233,3432.312,10075040330.7629,15678269.0
CMR,Cameroon,2001,398.020553578902,3421.311,9598224206.27142,16039737.0
CMR,Cameroon,2002,397.488372348144,3417.644,10879778068.6384,16408085.0
CMR,Cameroon,2003,403.581558073631,3795.345,13621809491.8648,16783366.0
CMR,Cameroon,2004,406.056777328311,3956.693,15775357312.0111,17165267.0
CMR,Cameroon,2005,398.486429185507,3696.336,16587863738.1709,17553589.0
CMR,Cameroon,2006,373.979456101785,4264.721,17956985510.833,17948395.0
CMR,Cameroon,2007,345.489504045281,6167.894,20685921877.0629,18350022.0
CMR,Cameroon,2008,340.917516055683,5302.482,23735512829.1016,18758778.0
COG,"Congo, Rep.",1990,333.612262035027,1188.108,2798754150.38345,2388902.0
COG,"Congo, Rep.",1991,332.930986846448,1265.115,2724862285.80746,2453938.0
COG,"Congo, Rep.",1992,326.524206847404,1573.143,2933231579.46436,2520196.0
COG,"Congo, Rep.",1993,318.567228303075,1543.807,1918970177.74925,2588270.0
COG,"Congo, Rep.",1994,281.996864925527,2148.862,1769380403.45821,2658948.0
COG,"Congo, Rep.",1995,287.542457915341,1565.809,2115997195.23189,2732706.0
COG,"Congo, Rep.",1996,278.912486948947,1716.156,2540699674.71538,2810118.0
COG,"Congo, Rep.",1997,255.783697546838,2343.213,2322716603.56023,2890841.0
COG,"Congo, Rep.",1998,252.844202575632,777.404,1949481957.50295,2973329.0
COG,"Congo, Rep.",1999,235.525720216126,821.408,2353906123.11191,3055437.0
COG,"Congo, Rep.",2000,270.510971297986,1048.762,3219893817.24206,3135773.0
COG,"Congo, Rep.",2001,289.254760637719,861.745,2794254065.26247,3213330.0
COG,"Congo, Rep.",2002,275.665012528417,707.731,3019985939.54002,3288923.0
COG,"Congo, Rep.",2003,307.143381421033,1085.432,3495870612.52581,3365171.0
COG,"Congo, Rep.",2004,309.927113427642,1903.173,4648628921.36969,3445765.0
COG,"Congo, Rep.",2005,342.078248556469,1606.146,6087004330.1205,3533177.0
COG,"Congo, Rep.",2006,328.003580482731,1463.133,7731262789.49683,3628561.0
COG,"Congo, Rep.",2007,334.444053683417,1591.478,8343503640.38077,3730612.0
COG,"Congo, Rep.",2008,338.655160558022,1936.176,11789245042.5775,3836339.0
COL,Colombia,1990,729.523561814795,57337.212,40274204595.2296,33203321.0
COL,Colombia,1991,729.181570052158,57120.859,41239551378.2482,33849971.0
COL,Colombia,1992,742.490017847474,62049.307,49279585355.0948,34497319.0
COL,Colombia,1993,768.181329315073,64022.153,55802540100.9795,35146220.0
COL,Colombia,1994,781.19644510519,67571.809,81703496603.9934,35797965.0
COL,Colombia,1995,780.706304062094,59610.752,92507277798.1985,36453337.0
COL,Colombia,1996,785.147295309593,60523.835,97160111573.337,37112621.0
COL,Colombia,1997,748.991093434307,64905.9,106659507963.528,37775054.0
COL,Colombia,1998,770.212850202342,65976.664,98443743190.8491,38439099.0
COL,Colombia,1999,681.338527081526,56512.137,86186156584.3817,39102653.0
COL,Colombia,2000,673.557820878225,57923.932,100363791870.832,39764166.0
COL,Colombia,2001,658.054627217544,56273.782,98745443239.9762,40422597.0
COL,Colombia,2002,631.770097844751,55661.393,98229102138.7901,41078136.0
COL,Colombia,2003,638.775949744361,57421.553,94916590095.5691,41731914.0
COL,Colombia,2004,635.961948686859,53772.888,117188202054.664,42385712.0
COL,Colombia,2005,650.251142190117,59178.046,146570319333.669,43040558.0
COL,Colombia,2006,677.887585607465,61561.596,162807996675.12,43696540.0
COL,Colombia,2007,664.189772951485,63439.1,207410686361.777,44352327.0
COL,Colombia,2008,683.290360336367,67700.154,244645672494.99,45005782.0
COM,Comoros,1990,40.7576114036012,77.007,250033056.637038,437876.0
COM,Comoros,2004,54.3238596782749,102.676,362420491.159066,625876.0
COM,Comoros,2005,57.5450951360397,110.01,387036433.173829,642974.0
COM,Comoros,2006,63.5825111761402,121.011,403177193.564016,660559.0
COM,Comoros,2007,60.4183306267886,121.011,464949227.987203,678602.0
CPV,Cape Verde,1990,83.4263122370141,88.008,338690985.316566,348165.0
CPV,Cape Verde,2004,190.666346747104,264.024,924644653.090173,466784.0
CPV,Cape Verde,2005,209.354110847715,293.36,999332627.440719,472883.0
CPV,Cape Verde,2006,213.269993539174,308.028,1107887282.28348,478267.0
CPV,Cape Verde,2007,213.24036329533,311.695,1331215013.59117,483023.0
CRI,Costa Rica,1990,659.543879305852,2955.602,7403457319.25185,3070240.0
CRI,Costa Rica,1991,666.213389819254,3336.97,7162546469.7656,3147451.0
CRI,Costa Rica,1992,813.603675706987,3791.678,8573610781.22931,3224849.0
CRI,Costa Rica,1993,707.707667102983,3953.026,9638291624.36466,3303412.0
CRI,Costa Rica,1994,683.005574238779,5269.479,10557530521.6364,3384498.0
CRI,Costa Rica,1995,676.956042201055,4866.109,11722356980.1977,3468918.0
CRI,Costa Rica,1996,661.853563090106,4748.765,11843228352.0223,3557095.0
CRI,Costa Rica,1997,661.967626785679,4987.12,12828976089.8237,3648263.0
CRI,Costa Rica,1998,660.191285945648,5317.15,14095921303.3166,3740578.0
CRI,Costa Rica,1999,704.855586735653,5522.502,15796567138.0566,3831504.0
CRI,Costa Rica,2000,769.326491766135,5474.831,15946443260.8335,3919180.0
CRI,Costa Rica,2001,741.485895637863,5760.857,16403603009.2586,4002946.0
CRI,Costa Rica,2002,776.879734188676,6325.575,16844378717.9443,4083197.0
CRI,Costa Rica,2003,818.195343855623,6626.269,17517535901.826,4160438.0
CRI,Costa Rica,2004,930.037149356467,6930.63,18596365933.7056,4235605.0
CRI,Costa Rica,2005,943.995852799442,6941.631,19964893791.9849,4309413.0
CRI,Costa Rica,2006,1030.64708271905,7436.676,22526464348.0973,4381820.0
CRI,Costa Rica,2007,1118.45215208705,8118.738,26267157320.2743,4452608.0
CRI,Costa Rica,2008,1085.32317999241,8016.062,29663614222.9414,4522124.0
CUB,Cuba,1990,1824.17423565286,33340.364,28645093043.883,10570328.0
CUB,Cuba,1991,1524.82715373704,29633.027,24317592011.3013,10654121.0
CUB,Cuba,1992,1342.7607753381,31338.182,22085593356.7568,10727088.0
CUB,Cuba,1993,1102.8952190806,29347.001,22366986629.7297,10790686.0
CUB,Cuba,1994,1125.26141144017,32199.927,28447985651.3514,10847842.0
CUB,Cuba,1995,1114.36358540822,25657.999,30428273413.5039,10900795.0
CUB,Cuba,1996,1171.82771061208,26959.784,25017000000.0,10949206.0
CUB,Cuba,1997,1199.21426745473,24605.57,25364500000.0,10992290.0
CUB,Cuba,1998,1111.20880168834,24444.222,25736700000.0,11031429.0
CUB,Cuba,1999,1134.85530224743,25276.631,28364900000.0,11068382.0
CUB,Cuba,2000,1215.13568646705,26039.367,30565800000.0,11104313.0
CUB,Cuba,2001,1184.97970587158,25452.647,31682300000.0,11140168.0
CUB,Cuba,2002,1101.50594598832,26090.705,33590500000.0,11175434.0
CUB,Cuba,2003,1089.99851802668,25485.65,35901100000.0,11208029.0
CUB,Cuba,2004,1060.57150130352,23985.847,38203400000.0,11234970.0
CUB,Cuba,2005,990.490341330851,24634.906,42643600000.0,11254242.0
CUB,Cuba,2006,982.912305270674,27168.803,52742700000.0,11265124.0
CUB,Cuba,2007,913.744786770633,26838.773,58603800000.0,11268687.0
CUB,Cuba,2008,935.999815388521,31418.856,62704800000.0,11266905.0
CYP,Cyprus,1990,1774.9989239079,4653.423,5589698801.49141,766663.0
CYP,Cyprus,1991,1773.28843995511,4741.431,5769468848.9444,783189.0
CYP,Cyprus,1992,1957.1253904362,5276.813,6913953328.69867,800707.0
CYP,Cyprus,1993,2054.53937068454,5665.515,6588738977.94932,818858.0
CYP,Cyprus,1994,2353.28025991245,5812.195,7428356891.78517,837205.0
CYP,Cyprus,1995,2040.74821375131,5716.853,9253734106.43715,855424.0
CYP,Cyprus,1996,2217.65373415308,5936.873,9350212549.56895,873277.0
CYP,Cyprus,1997,2130.76727910386,6109.222,8902508791.36011,890758.0
CYP,Cyprus,1998,2176.07776587204,6640.937,9555640647.69649,908059.0
CYP,Cyprus,1999,2146.39590968813,6754.614,9780443269.12859,925504.0
CYP,Cyprus,2000,2265.44428354256,6849.956,9316693766.4256,943294.0
CYP,Cyprus,2001,2199.08849047616,6846.289,9678423511.22566,961482.0
CYP,Cyprus,2002,2187.35776232454,7022.305,10558381390.9433,979874.0
CYP,Cyprus,2003,2335.97993856536,7748.371,13324071623.1029,998134.0
CYP,Cyprus,2004,2148.95659210519,7334.0,15822905640.3127,1015806.0
CYP,Cyprus,2005,2150.06362814049,7502.682,16995655476.28,1032562.0
CYP,Cyprus,2006,2202.98739258513,7788.708,18424000903.0488,1048272.0
CYP,Cyprus,2007,2292.58146782725,8195.745,21835946094.6095,1063027.0
CYP,Cyprus,2008,2401.26239437104,8555.111,25371874080.6119,1077001.0
CZE,Czech Republic,1992,4219.51066098081,139503.681,29954014371.7064,10318000.0
CZE,Czech Republic,1993,4087.12544768173,131964.329,34380681377.4521,10331000.0
CZE,Czech Republic,1994,3958.14464009288,127688.607,41090290299.4574,10336000.0
CZE,Czech Republic,1995,4014.26609234343,129470.769,55257045968.3497,10331000.0
CZE,Czech Republic,1996,4146.61803199224,132558.383,62010597343.9101,10315000.0
CZE,Czech Republic,1997,4178.22138760299,130090.492,57134856184.4247,10304100.0
CZE,Czech Republic,1998,4049.16949169006,125525.077,61846680469.0041,10294900.0
CZE,Czech Republic,1999,3794.38033647768,111931.508,60192136074.6907,10283000.0
CZE,Czech Republic,2000,3988.88954863578,124648.664,56720835330.5437,10273300.0
CZE,Czech Republic,2001,4113.01545383412,124406.642,61842323433.2687,10224000.0
CZE,Czech Republic,2002,4166.17652405184,120193.259,75276073338.543,10204853.0
CZE,Czech Republic,2003,4349.03964413136,122378.791,91357722712.6095,10207362.0
CZE,Czech Republic,2004,4452.68243510973,122708.821,109524878646.679,10216016.0
CZE,Czech Republic,2005,4386.92590379596,120735.975,124548570554.004,10235828.0
CZE,Czech Republic,2006,4463.96112856255,122785.828,142610569174.655,10269134.0
CZE,Czech Republic,2007,4429.78006920737,123944.6,174214943906.68,10334160.0
CZE,Czech Republic,2008,4281.3450180424,116995.635,216084641518.276,10424336.0
DEU,Germany,1990,4423.90497652109,55.005,1714470068998.91,79433000.0
DEU,Germany,1991,4306.24443222436,960992.355,1808603417796.11,80014000.0
DEU,Germany,1992,4194.98638122643,928326.719,2062141515341.26,80624000.0
DEU,Germany,1993,4127.76644980039,911425.516,2004459955045.55,81156000.0
